"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000173013"	-3.90667319080064	-2.32341623325755	-3.56726453671835	0.0017820615457786	0.376834239673525	-1.63172579927687
"ENSG00000169679"	-1.2416668527115	6.94989941794436	-3.55945273953327	0.00181550397254515	0.376834239673525	-1.24190053161804
"ENSG00000167306"	-1.37376207480121	4.89130580635164	-3.55563023551897	0.00183209220397014	0.376834239673525	-1.17815761635916
"ENSG00000180257"	-3.85997087755676	1.99947782944269	-3.55544459948135	0.00183290157644899	0.376834239673525	-1.35717635987781
"ENSG00000175745"	-3.69419761952655	-1.6435884042726	-3.5496927529239	0.0018581544743236	0.376834239673525	-1.63826874577466
"ENSG00000196670"	-4.32610854975154	2.13292288341043	-3.54024771804637	0.00190036548699869	0.376834239673525	-1.41528494340726
"ENSG00000284810"	-5.01421470761585	0.126467881257753	-3.53666926352086	0.0019166028996023	0.376834239673525	-1.43027506514838
"ENSG00000106459"	-3.10999582549509	1.25704944498138	-3.53242349664962	0.00193604510103605	0.376834239673525	-1.4461393351238
"ENSG00000165861"	-4.06841640654605	1.79769294731188	-3.5308946705359	0.00194309322130261	0.376834239673525	-1.45442763577407
"ENSG00000100218"	-3.30309641527349	-0.554093383583636	-3.52733337950771	0.00195960917168447	0.376834239673525	-1.6300312548534
"ENSG00000163257"	-2.2551486122324	3.44137415119801	-3.52615807436158	0.00196508999680979	0.376834239673525	-1.29911729463598
"ENSG00000175536"	-3.80107010955638	0.652384509754929	-3.52248778701954	0.00198230279994934	0.376834239673525	-1.56269171849945
"ENSG00000138435"	-3.38564659835394	-1.86665406793241	-3.51856880579383	0.00200084533849203	0.376834239673525	-1.69307623281437
"ENSG00000236826"	-3.53829963633127	-1.02579487284387	-3.50518114324635	0.002065481979819	0.376834239673525	-1.68172401785842
"ENSG00000108771"	-3.82886882991372	2.38148299183528	-3.50058567394077	0.00208813821120427	0.376834239673525	-1.46827545386373
"ENSG00000149380"	4.63108370815766	-2.63517659162141	3.49616033509087	0.00211018604946192	0.376834239673525	-1.75015367247387
"ENSG00000119965"	-4.42940092436424	2.04476984220688	-3.49594490070931	0.00211126519213441	0.376834239673525	-1.46477817393799
"ENSG00000106410"	-3.23118246075582	0.715972609973606	-3.49329886893812	0.00212456379498555	0.376834239673525	-1.58754528255285
"ENSG00000146453"	-2.13588419370489	6.52972393191066	-3.4909121119045	0.00213662977763955	0.376834239673525	-1.34466243860354
"ENSG00000281348"	-3.74691010097962	-0.485689530145991	-3.48865788107249	0.00214808749207887	0.376834239673525	-1.70136796158551
"ENSG00000158516"	-4.00646574225865	0.467971895987316	-3.48284856648724	0.00217789329770726	0.376834239673525	-1.62156167811361
"ENSG00000106070"	-3.35761345047874	0.981713059305441	-3.48161505593866	0.00218427406224474	0.376834239673525	-1.59584871562052
"ENSG00000185055"	-2.60302417442058	5.83923295735864	-3.47789009712628	0.00220365416779393	0.376834239673525	-1.34174838456773
"ENSG00000256294"	-2.54525879619101	2.17069661482692	-3.47448827967871	0.00222150025691655	0.376834239673525	-1.52915961065876
"ENSG00000256500"	-3.5589412628728	2.28547232557954	-3.44834745706809	0.00236344415768015	0.376834239673525	-1.53247019835876
"ENSG00000106991"	-3.18327781799108	2.21108313999218	-3.43726274885933	0.0024262819834704	0.376834239673525	-1.56046121743513
"ENSG00000141034"	-3.68709387854313	3.49595493662767	-3.43458175189069	0.0024417241935954	0.376834239673525	-1.4774400592597
"ENSG00000171084"	-3.29442701052297	-0.395061403912383	-3.41496988107422	0.00255764916288662	0.376834239673525	-1.79133802543882
"ENSG00000124615"	-3.83180101140478	-2.6042029633305	-3.41358659677261	0.00256602601841696	0.376834239673525	-1.87176183112902
"ENSG00000164823"	-3.90940910647509	0.525073078347401	-3.40913473165384	0.00259316808812621	0.376834239673525	-1.73373314550906
"ENSG00000211892"	-2.9956429499572	-1.9636696220639	-3.40815987243126	0.00259914896836205	0.376834239673525	-1.87496401429145
"ENSG00000088926"	-3.92860895955372	-0.484469639796805	-3.40226722875305	0.00263558934100062	0.376834239673525	-1.8112965939777
"ENSG00000085719"	5.05726490842604	0.162610681354519	3.39901219865214	0.00265593230958585	0.376834239673525	-1.78601396784844
"ENSG00000177169"	-3.36506440195502	0.838844834719661	-3.3954129454235	0.00267860532021231	0.376834239673525	-1.72712768901697
"ENSG00000101311"	-4.06782233501702	1.20358158197058	-3.39280387426459	0.00269515900065902	0.376834239673525	-1.66522048761808
"ENSG00000183625"	1.68485731903163	4.87137159353972	3.39266368180707	0.00269605130022466	0.376834239673525	-1.52534827919655
"ENSG00000155858"	-2.0080073850395	4.21603080573832	-3.39084350296347	0.00270766265510992	0.376834239673525	-1.51948040513624
"ENSG00000011405"	-1.04575360169838	7.61238422250248	-3.38808515000792	0.0027253520675478	0.376834239673525	-1.67300932416901
"ENSG00000272617"	-3.8187432013605	2.49394582680454	-3.38756380371969	0.0027287081480684	0.376834239673525	-1.6647365013599
"ENSG00000251349"	-4.68214630158967	1.1302672337141	-3.38675096309012	0.00273394873478485	0.376834239673525	-1.71825303056146
"ENSG00000173727"	2.48566226031082	-0.197050624795306	3.38277942287492	0.00275969601562597	0.376834239673525	-1.78780408949116
"ENSG00000211895"	-3.31281025406447	-1.73311449343602	-3.38062863914451	0.00277373817978282	0.376834239673525	-1.90493413449158
"ENSG00000284126"	-3.13499461783127	3.84224354822223	-3.37775193913543	0.00279262893165332	0.376834239673525	-1.56801222791098
"ENSG00000147251"	-4.39949054984563	1.88657255650922	-3.37721313085256	0.00279618113531266	0.376834239673525	-1.66418557487684
"ENSG00000148156"	-4.05211279764158	-0.228656422277773	-3.37708927268275	0.00279699831939799	0.376834239673525	-1.82806344847528
"ENSG00000184432"	-1.8815095059657	6.51121762244454	-3.3643418078956	0.00288236223916863	0.376834239673525	-1.62271785280066
"ENSG00000167528"	-3.70849785454566	3.02795086530439	-3.36087165114312	0.00290603751459713	0.376834239673525	-1.63989124001594
"ENSG00000078401"	-3.61606784551642	-0.565522153989071	-3.35375803465656	0.00295516549401221	0.376834239673525	-1.91151209394708
"ENSG00000183690"	-3.36463196890339	3.51288013434332	-3.34333581710533	0.0030286103350964	0.376834239673525	-1.64997046569877
"ENSG00000277988"	-3.93318207066695	0.926777250063775	-3.33557797579386	0.00308443282073328	0.376834239673525	-1.84924455311601
"ENSG00000083544"	-2.54590406098696	1.93114646608023	-3.32777958058139	0.00314155828478124	0.376834239673525	-1.7602824367933
"ENSG00000220201"	-4.29090925258444	1.14003591317647	-3.32532791501847	0.00315972967537372	0.376834239673525	-1.85693548329092
"ENSG00000176783"	-3.32011300478012	0.429211638797629	-3.32491199098497	0.00316282259652544	0.376834239673525	-1.87870080069159
"ENSG00000182223"	-3.17620251185125	2.87506732567789	-3.31776593509659	0.00321642592762209	0.376834239673525	-1.74521562636647
"ENSG00000035862"	-2.24408813943239	1.91639553457282	-3.31146609733619	0.00326441544975747	0.376834239673525	-1.79900861925221
"ENSG00000100294"	-3.50864278019603	1.14472615381168	-3.30862642403656	0.00328627439961709	0.376834239673525	-1.90156212674256
"ENSG00000122042"	-3.65661542841036	3.36735260611446	-3.30368662172483	0.00332463986921448	0.376834239673525	-1.72333855638005
"ENSG00000231488"	-3.8475764101362	2.61393709835005	-3.29693436910727	0.00337778860836597	0.376834239673525	-1.76186664795987
"ENSG00000235676"	-3.8475764101362	2.61393709835005	-3.29693436910727	0.00337778860836597	0.376834239673525	-1.76186664795987
"ENSG00000236063"	-3.8475764101362	2.61393709835005	-3.29693436910727	0.00337778860836597	0.376834239673525	-1.76186664795987
"ENSG00000139718"	-3.12610293127067	3.02046766717433	-3.29275692554806	0.00341108382105772	0.376834239673525	-1.76297660551152
"ENSG00000171132"	-3.20011487421487	1.86074932296355	-3.2925120678362	0.00341304528088675	0.376834239673525	-1.8304939306706
"ENSG00000134940"	-3.73566099392742	-3.02122570652316	-3.28978760069028	0.00343494417049397	0.376834239673525	-2.05218301670863
"ENSG00000131504"	-2.74592162403905	3.19287870194162	-3.28866314288619	0.00344402224473118	0.376834239673525	-1.75261790660216
"ENSG00000111249"	-2.90525449180545	1.33660756456872	-3.28824751999225	0.00344738359927878	0.376834239673525	-1.87653781693641
"ENSG00000174827"	-3.88879843651123	2.74023333610984	-3.28585465657633	0.00346679813755425	0.376834239673525	-1.80931498623442
"ENSG00000205089"	-2.57822353772614	5.89794742979575	-3.28285648410248	0.00349127416743392	0.376834239673525	-1.7475816423032
"ENSG00000243725"	-3.43241361818269	2.0123145172125	-3.27925701862199	0.00352088123190619	0.376834239673525	-1.87838546053333
"ENSG00000132670"	-3.06391669135426	3.48055269099514	-3.27578227643623	0.00354969417662987	0.376834239673525	-1.77766436063935
"ENSG00000165553"	-3.46271152703998	-2.33634992126091	-3.27368319288439	0.00356721106804867	0.376834239673525	-2.0935316250241
"ENSG00000130227"	-2.39242117106534	3.49482941864416	-3.27240484775297	0.00357792006996106	0.376834239673525	-1.77592926801294
"ENSG00000120594"	3.84184180151614	2.56324625596239	3.26937334452485	0.00360344091674191	0.376834239673525	-1.83061356156924
"ENSG00000225868"	-3.97141579750886	0.0754404282212886	-3.26399880321912	0.00364912279911513	0.376834239673525	-1.99847880458555
"ENSG00000205531"	-2.59997669306866	5.12234071047937	-3.26289580949329	0.00365856733112406	0.376834239673525	-1.76964231443033
"ENSG00000116977"	-1.88358512572738	7.20888255151102	-3.26067922410644	0.00367761910639502	0.376834239673525	-1.87401365762225
"ENSG00000138160"	-1.87025982076405	5.49559549176676	-3.25793089003494	0.00370137535954308	0.376834239673525	-1.80687424864638
"ENSG00000204370"	2.15471017636504	2.15365739053309	3.25576463405899	0.00372020532891058	0.376834239673525	-1.87005808651943
"ENSG00000284431"	-2.80977659429506	-1.72393221178579	-3.25329355380873	0.00374179871461739	0.376834239673525	-2.09511467308869
"ENSG00000180210"	-2.8773492421705	2.46764507833856	-3.24891844656909	0.00378032962954397	0.376834239673525	-1.88759185390243
"ENSG00000179178"	-3.5366006416666	-1.42257101000322	-3.247291291775	0.0037947579322354	0.376834239673525	-2.10596744244887
"ENSG00000133606"	-2.56950682582661	4.54427555662627	-3.24396677436018	0.00382440371419025	0.376834239673525	-1.80782858194273
"ENSG00000180694"	-3.54569802051289	2.06632349781676	-3.24328429049123	0.00383051743473215	0.376834239673525	-1.88591316914436
"ENSG00000070371"	-3.86017647945871	0.20329932142467	-3.24078828769519	0.00385295775002434	0.376834239673525	-2.01291406968385
"ENSG00000128578"	-2.12560246520677	2.89032916197754	-3.23894871664342	0.0038695781534246	0.376834239673525	-1.84519665871112
"ENSG00000214866"	-4.12764928182729	1.12019645498041	-3.23519826288496	0.00390367937845133	0.376834239673525	-1.94108229066941
"ENSG00000158445"	1.74685047332012	1.99696107124266	3.2334914782288	0.00391929494576511	0.376834239673525	-1.90645089207777
"ENSG00000262519"	-2.92498261216022	0.900634878243145	-3.23279841530255	0.00392565317062317	0.376834239673525	-1.98436710803345
"ENSG00000162643"	-3.69802782499375	1.02542877744548	-3.22977965445653	0.00395346466262974	0.376834239673525	-1.96638354959837
"ENSG00000092758"	-4.17282201938554	0.812200719076498	-3.22854334945095	0.00396490976669312	0.376834239673525	-2.01252844957126
"ENSG00000148358"	-2.27306682606133	4.35588323974731	-3.22715637400059	0.00397778801728963	0.376834239673525	-1.83825865058191
"ENSG00000160193"	-3.63903620290744	1.23847914952791	-3.22375071451426	0.00400958264182584	0.376834239673525	-1.99150947004704
"ENSG00000215475"	-2.89007806793129	-0.359072028146733	-3.22283038491918	0.00401821695466217	0.376834239673525	-2.06825321927648
"ENSG00000147724"	-2.02959920535284	3.04095381708613	-3.22224278138247	0.00402373915423765	0.376834239673525	-1.88026993663479
"ENSG00000167930"	-3.35429580475348	2.40580393709228	-3.22179732216187	0.00402793041672342	0.376834239673525	-1.92512692486402
"ENSG00000187726"	-3.19209331744737	0.893053637717926	-3.22151648361716	0.00403057496563957	0.376834239673525	-2.03663840097987
"ENSG00000144550"	-3.75697331133647	3.74881224651124	-3.22092924555116	0.00403611021222606	0.376834239673525	-1.8810988302638
"ENSG00000157985"	-3.45718603768496	2.26111333610773	-3.21697856405688	0.0040735413024543	0.376834239673525	-1.92528060174279
"ENSG00000188158"	-2.99017074507941	-0.464565063978565	-3.21643139799295	0.00407875198118751	0.376834239673525	-2.07652729262494
"ENSG00000130147"	-4.04118768077324	0.17506207448237	-3.21614573456171	0.00408147493352842	0.376834239673525	-2.06138410090952
"ENSG00000129925"	-3.47616207700219	-1.38762521168844	-3.21483484858771	0.00409399298959271	0.376834239673525	-2.14530796844916
"ENSG00000167840"	-3.5020870480606	2.10573342848016	-3.21267652997428	0.00411468470238441	0.376834239673525	-1.9913679902739
"ENSG00000086717"	-2.78215344416063	3.59206866050194	-3.20839441290363	0.00415603815913237	0.376834239673525	-1.8967063554727
"ENSG00000095059"	-3.38011480580713	1.03015555640485	-3.2058402780174	0.00418089585839094	0.376834239673525	-2.02548907051734
"ENSG00000121057"	-1.4604389061799	6.11928786484772	-3.20104121459071	0.00422799282733921	0.376834239673525	-1.94493532807754
"ENSG00000176473"	-3.54971157836125	3.34239721512557	-3.200179818297	0.0042365007112475	0.376834239673525	-1.94266784526208
"ENSG00000186329"	2.93270874574343	-0.652184895602652	3.20010289521903	0.0042372612766526	0.376834239673525	-2.11846847428041
"ENSG00000167881"	-1.43530410563156	6.09651786744332	-3.1967891900811	0.00427015112718202	0.376834239673525	-1.94643580578455
"ENSG00000137880"	-3.49922484525386	1.56012801158743	-3.19666626704892	0.0042713759401958	0.376834239673525	-2.05106480188928
"ENSG00000170471"	-3.87120253776653	3.76596571145263	-3.19548714710573	0.00428314209717399	0.376834239673525	-1.9152166723313
"ENSG00000121486"	-3.51483188580434	3.75658344660012	-3.19413286875124	0.00429669491999955	0.376834239673525	-1.92329721384554
"ENSG00000149577"	-2.16102294621613	1.62485003466448	-3.19409038229821	0.00429712077186537	0.376834239673525	-2.00200071563938
"ENSG00000149716"	-3.26458669212809	1.23478963938949	-3.19275441046321	0.00431053244333411	0.376834239673525	-2.04340263531979
"ENSG00000076513"	-2.93673589575671	4.62581924486632	-3.19055719985942	0.00433267835236744	0.376834239673525	-1.9098409947948
"ENSG00000168397"	-3.93402810920338	2.37285757767634	-3.1838079473659	0.00440139709620175	0.376834239673525	-2.01444782998847
"ENSG00000148411"	-3.78662822423054	0.647604867181736	-3.18343717779126	0.00440520262595289	0.376834239673525	-2.08040817307526
"ENSG00000148429"	-3.57032968602217	2.94736012486531	-3.17686829394233	0.00447315615131292	0.376834239673525	-1.97429393167791
"ENSG00000285542"	-3.79556176550421	0.229138735267294	-3.17597422461206	0.00448248329815774	0.376834239673525	-2.09700919960471
"ENSG00000122729"	-2.70020495753591	4.02072945801162	-3.17520350873867	0.00449053872108964	0.376834239673525	-1.94749572017598
"ENSG00000154783"	-3.68686199360792	1.83236629478293	-3.17272258976645	0.00451656436942019	0.376834239673525	-2.03567715483852
"ENSG00000100583"	-2.62912978729845	0.0723298055823112	-3.17105929345121	0.00453409469592214	0.376834239673525	-2.1464787669103
"ENSG00000151726"	-4.02556446549443	2.13879165070774	-3.17085262186856	0.00453627751379353	0.376834239673525	-2.03032008828924
"ENSG00000132434"	-1.77132039302473	1.90587288683038	-3.16684933648707	0.00457876078074011	0.376834239673525	-2.05687994805672
"ENSG00000051382"	-2.26708800314413	3.14070439230678	-3.16511525529175	0.00459728247136648	0.376834239673525	-1.98384989169675
"ENSG00000136197"	-3.58562137401638	0.644269374139804	-3.16418586035325	0.00460723918349024	0.376834239673525	-2.17308771724959
"ENSG00000116127"	-1.72291240147298	5.77387986417491	-3.16178442060757	0.00463306291619917	0.376834239673525	-2.0316286209928
"ENSG00000106927"	-4.04897383705849	1.19002500010099	-3.1592807318948	0.00466013547941236	0.376834239673525	-2.08221527573331
"ENSG00000181220"	-3.13481456549788	0.771485924730489	-3.1590914204348	0.00466218873815669	0.376834239673525	-2.14142788898935
"ENSG00000214097"	-4.09038316796313	-2.16102648420229	-3.15707274878872	0.00468413767603901	0.376834239673525	-2.2300153576638
"ENSG00000079616"	-2.48145858415019	4.5257865108621	-3.15670222014616	0.00468817727738462	0.376834239673525	-1.97673520318406
"ENSG00000175093"	-4.00757996683171	-2.15633634067814	-3.15452546571499	0.00471197705982505	0.376834239673525	-2.23185748235293
"ENSG00000166508"	-3.76098373480248	4.02488629141453	-3.15269713408056	0.00473205771059671	0.376834239673525	-1.99835007264728
"ENSG00000111266"	-1.88952932089271	3.07257327931341	-3.15207614092716	0.00473889694371792	0.376834239673525	-2.01522099281983
"ENSG00000280962"	-1.88952932089271	3.07257327931341	-3.15207614092716	0.00473889694371792	0.376834239673525	-2.01522099281983
"ENSG00000130699"	-4.05398127050494	1.30332568683325	-3.15157591206625	0.00474441311442095	0.376834239673525	-2.07001923489465
"ENSG00000108819"	-3.36430761195676	-2.60800940431587	-3.14635510337429	0.00480235686195104	0.376834239673525	-2.27936930095071
"ENSG00000276289"	-3.87812811638688	-1.96670719857357	-3.14373004595966	0.00483174965308515	0.376834239673525	-2.2459900800308
"ENSG00000276747"	-1.95573624474922	7.31850926844316	-3.14350534981923	0.00483427365419567	0.376834239673525	-2.13425433797061
"ENSG00000280949"	-1.95573624474922	7.31850926844316	-3.14350534981923	0.00483427365419567	0.376834239673525	-2.13425433797061
"ENSG00000112118"	-3.05466268889739	6.50861703427519	-3.1428303873333	0.00484186315410547	0.376834239673525	-2.03653414988546
"ENSG00000169836"	-3.57405080422575	2.81876663220239	-3.14015351964272	0.0048720764751487	0.376834239673525	-2.03918869053191
"ENSG00000133704"	-0.987410569298158	8.6961102243572	-3.13713315254115	0.00490638594152282	0.376834239673525	-2.25648592056021
"ENSG00000100522"	-2.99576223734533	2.49567158369049	-3.136781479161	0.00491039589559025	0.376834239673525	-2.0923115791913
"ENSG00000204815"	-3.13700405756626	1.15110792471026	-3.13546849455686	0.00492539524247106	0.376834239673525	-2.13887115904729
"ENSG00000111726"	1.24694159780373	5.72688135482498	3.13183004566761	0.00496719240255016	0.376834239673525	-2.12290494326544
"ENSG00000266265"	-4.04501090138503	-0.822854731979375	-3.12962818969691	0.00499265298926151	0.376834239673525	-2.21519387416886
"ENSG00000233369"	-3.06906030920864	2.61849324371592	-3.1296139886671	0.0049928176082654	0.376834239673525	-2.07082957744513
"ENSG00000204272"	3.92142584133546	0.577940839332472	3.12796076805784	0.00501201775266214	0.376834239673525	-2.16246235295237
"ENSG00000240704"	-2.95805059440852	-1.05920077113182	-3.12479613192982	0.00504897057774784	0.376834239673525	-2.24897114456795
"ENSG00000157653"	-3.70189504953984	1.29787336695159	-3.11029166120698	0.00522173488673202	0.376834239673525	-2.1645352087445
"ENSG00000144559"	1.10106183726668	6.01606511403841	3.1083321480681	0.00524550865353038	0.376834239673525	-2.19539874234902
"ENSG00000172086"	4.10473584800318	-0.469046134290166	3.10747189775608	0.00525597864649312	0.376834239673525	-2.25553863305643
"ENSG00000100364"	-3.22078369442582	2.10179008711379	-3.1062898581305	0.00527039804696674	0.376834239673525	-2.12109831745454
"ENSG00000116005"	-2.34515378422579	4.525183843727	-3.1053355143764	0.00528206773285672	0.376834239673525	-2.07486404698925
"ENSG00000128203"	-3.35928776992515	1.34572220159724	-3.10525507553437	0.0052830524769075	0.376834239673525	-2.18412785018422
"ENSG00000197181"	-3.24108016743414	4.2347006598959	-3.09841062034897	0.005367496283625	0.376834239673525	-2.08814818877744
"ENSG00000206075"	-3.48401683493622	4.35131625618954	-3.09822548916826	0.00536979836819077	0.376834239673525	-2.09175724048765
"ENSG00000138074"	-4.20019485320331	2.53144734382343	-3.09671360779128	0.00538863417560071	0.376834239673525	-2.14836033296697
"ENSG00000276192"	-2.41488247133971	5.92424685657247	-3.09572642085377	0.0054009674963594	0.376834239673525	-2.12871687802374
"ENSG00000231907"	-3.97646436945554	-0.73085804829539	-3.09113428636096	0.005458698230592	0.376834239673525	-2.28072542961756
"ENSG00000064703"	-3.22105392515835	3.62094772461006	-3.09084494448313	0.00546235562988478	0.376834239673525	-2.12154690637245
"ENSG00000136717"	5.18862351361879	-2.65869685375897	3.08903333954734	0.00548530891375833	0.376834239673525	-2.34974252607019
"ENSG00000132466"	-1.67170104223015	5.78681342963848	-3.08182823658603	0.00557752392915607	0.376834239673525	-2.19795885298199
"ENSG00000131018"	-1.04883022678482	7.1382975786151	-3.07816067643008	0.00562503653520792	0.376834239673525	-2.31154108468808
"ENSG00000239827"	2.10158608870326	-0.157535170387823	3.07368696316997	0.00568352182241766	0.376834239673525	-2.29368297135993
"ENSG00000140470"	-3.20021584684032	3.98145345611089	-3.07285143964342	0.00569450955251655	0.376834239673525	-2.14795129495846
"ENSG00000165115"	-2.28405147068369	3.42895012091923	-3.06523344084903	0.00579564170182514	0.376834239673525	-2.15387037675146
"ENSG00000086967"	-3.09548659849632	-1.99784754800413	-3.06408934800868	0.00581097890246934	0.376834239673525	-2.39871562638328
"ENSG00000091129"	-3.01373141685881	2.66061217872044	-3.06367791117758	0.00581650400843757	0.376834239673525	-2.18363186938773
